DataHora;Satelite;Pais;Estado;Municipi;Bioma;DiaSemCh;Precipit;RiscoFog;Latitude;Longitud;AreaIndu;FRP
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;SAO JERONIMO DA SERRA;Mata Atlantica;0;0;0;"-23,854";"-50,836";;15.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;SAO JERONIMO DA SERRA;Mata Atlantica;0;0;0;"-23,855";"-50,849";;26.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;FAXINAL;Mata Atlantica;0;0;0;"-23,904";"-51,42";;41
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;WENCESLAU BRAZ;Mata Atlantica;0;0;0;"-23,956";"-49,788";;6.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;ORTIGUEIRA;Mata Atlantica;0;0;0;"-24,17";"-51,257";;22.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;GRANDES RIOS;Mata Atlantica;0;0;0;"-24,223";"-51,437";;8.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;GRANDES RIOS;Mata Atlantica;0;0;0;"-24,23";"-51,444";;11.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;PIRAI DO SUL;Mata Atlantica;0;0;0;"-24,597";"-49,951";;15.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;PIRAI DO SUL;Mata Atlantica;0;0;0;"-24,599";"-49,962";;15.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;CANDIDO DE ABREU;Mata Atlantica;0;0;0;"-24,667";"-51,425";;6.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;PITANGA;Mata Atlantica;0;0;0;"-24,708";"-51,537";;8.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;SANTA CATARINA;MAFRA;Mata Atlantica;0;0;0;"-26,349";"-49,669";;7.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;PALMAS;Mata Atlantica;0;0;0;"-26,384";"-51,671";;75.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;PALMAS;Mata Atlantica;0;0;0;"-26,386";"-51,686";;31.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;SANTA CATARINA;CACADOR;Mata Atlantica;0;0;0;"-26,667";"-51,376";;114.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;SANTA CATARINA;CACADOR;Mata Atlantica;0;0;0;"-26,669";"-51,39";;32.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;SANTA CATARINA;CACADOR;Mata Atlantica;0;0;0;"-26,671";"-51,368";;11.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;SANTA CATARINA;CACADOR;Mata Atlantica;0;0;0;"-26,673";"-51,383";;20.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;BARRETOS;Mata Atlantica;0;0;0;"-20,484";"-48,739";;12.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;CASTILHO;Mata Atlantica;0;0;0;"-20,779";"-51,6";;21.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;GUARACAI;Mata Atlantica;0;0;0;"-21,026";"-51,21";;37.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;GUARACAI;Mata Atlantica;0;0;0;"-21,036";"-51,208";;28.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;PALMARES PAULISTA;Mata Atlantica;0;0;0;"-21,105";"-48,838";;70.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;PALMARES PAULISTA;Mata Atlantica;0;0;0;"-21,106";"-48,847";;21.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;PALMARES PAULISTA;Mata Atlantica;0;0;0;"-21,114";"-48,836";;143.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;PALMARES PAULISTA;Mata Atlantica;0;0;0;"-21,115";"-48,846";;185.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;PALMARES PAULISTA;Mata Atlantica;0;0;0;"-21,123";"-48,835";;9.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;PALMARES PAULISTA;Mata Atlantica;0;0;0;"-21,124";"-48,844";;47.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;JOSE BONIFACIO;Mata Atlantica;0;0;0;"-21,13";"-49,622";;22.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;MENDONCA;Mata Atlantica;0;0;0;"-21,15";"-49,629";;6
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;MONTE ALTO;Mata Atlantica;0;0;0;"-21,214";"-48,571";;42.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;MONTE ALTO;Mata Atlantica;0;0;0;"-21,215";"-48,58";;56.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;MONTE ALTO;Mata Atlantica;0;0;0;"-21,223";"-48,569";;17.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;MONTE ALTO;Mata Atlantica;0;0;0;"-21,224";"-48,579";;31.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;NOVA ALVORADA DO SUL;Mata Atlantica;0;0;0;"-21,733";"-54,145";;1176.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;RIO BRILHANTE;Mata Atlantica;0;0;0;"-21,735";"-54,164";;762.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;RIO BRILHANTE;Mata Atlantica;0;0;0;"-21,746";"-54,144";;93.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;RIO BRILHANTE;Mata Atlantica;0;0;0;"-21,748";"-54,162";;24.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;ITAQUIRAI;Mata Atlantica;0;0;0;"-23,266";"-54,187";;26.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARA;SANTANA DO ARAGUAIA;Amazonia;104;0;1;"-9,574";"-51,008";;22.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;COLNIZA;Amazonia;0;0;0;"-9,576";"-61,022";;110.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;COLNIZA;Amazonia;0;0;0;"-9,579";"-61,014";;76
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARA;SANTANA DO ARAGUAIA;Amazonia;104;0;1;"-9,582";"-50,998";;15.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO;COLNIZA;Amazonia;0;0;0;"-9,584";"-61,053";;43.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARA;SANTANA DO ARAGUAIA;Amazonia;104;0;1;"-9,596";"-51,098";;10.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,43";"-53,043";;124.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,432";"-53,061";;304
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,434";"-53,08";;37.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,436";"-53,098";;13.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,442";"-53,042";;136.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;NOVA LARANJEIRAS;Mata Atlantica;0;0;0;"-25,444";"-52,726";;18.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,444";"-53,06";;230.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;NOVA LARANJEIRAS;Mata Atlantica;0;0;0;"-25,451";"-52,719";;48
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;NOVA LARANJEIRAS;Mata Atlantica;0;0;0;"-25,453";"-52,707";;33.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;NOVA LARANJEIRAS;Mata Atlantica;0;0;0;"-25,455";"-52,724";;19.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;TRES BARRAS DO PARANA;Mata Atlantica;0;0;0;"-25,473";"-53,221";;12.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;RIO BONITO DO IGUACU;Mata Atlantica;0;0;0;"-25,509";"-52,712";;59.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,518";"-52,797";;21.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;RIO BONITO DO IGUACU;Mata Atlantica;0;0;0;"-25,524";"-52,745";;171.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;RIO BONITO DO IGUACU;Mata Atlantica;0;0;0;"-25,526";"-52,762";;53.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,535";"-52,954";;20.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,565";"-52,819";;13.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;QUEDAS DO IGUACU;Mata Atlantica;0;0;0;"-25,567";"-52,809";;24.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;DOIS VIZINHOS;Mata Atlantica;0;0;0;"-25,839";"-53,022";;16.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;DOIS VIZINHOS;Mata Atlantica;0;0;0;"-25,841";"-53,04";;21.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;CHOPINZINHO;Mata Atlantica;0;0;0;"-25,85";"-52,292";;13.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;MANGUEIRINHA;Mata Atlantica;0;0;0;"-26,009";"-52,193";;9.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;CORONEL DOMINGOS SOARES;Mata Atlantica;0;0;0;"-26,085";"-51,952";;19.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;ROSANA;Mata Atlantica;0;0;0;"-22,628";"-53,083";;375.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;CORONEL DOMINGOS SOARES;Mata Atlantica;0;0;0;"-26,119";"-52,052";;15.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;CORONEL DOMINGOS SOARES;Mata Atlantica;0;0;0;"-26,12";"-52,058";;11.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;SANTA CATARINA;GUARACIABA;Mata Atlantica;0;0;0;"-26,549";"-53,505";;15.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;SANTA CATARINA;IPUACU;Mata Atlantica;0;0;0;"-26,72";"-52,469";;30.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;SANTA CATARINA;IPUACU;Mata Atlantica;0;0;0;"-26,743";"-52,467";;14
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;CAIAPONIA;Cerrado;0;0;0;"-17,026";"-51,987";;53.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;MINEIROS;Cerrado;0;0;0;"-17,988";"-52,818";;110.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;MINEIROS;Cerrado;0;0;0;"-17,993";"-52,812";;77.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;MINEIROS;Cerrado;0;0;0;"-18,013";"-52,888";;60.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;MINEIROS;Cerrado;0;0;0;"-18,017";"-52,835";;67.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Cerrado;0;0;0;"-20,719";"-57,264";;117.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;BARRETOS;Cerrado;0;0;0;"-20,483";"-48,729";;20.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;SAO TOMAS DE AQUINO;Cerrado;2;0;1;"-20,871";"-47,163";;17.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;SAO TOMAS DE AQUINO;Cerrado;2;0;1;"-20,873";"-47,173";;8.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;BRASILANDIA;Cerrado;0;0;0;"-21,06";"-52,417";;25.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;BRASILANDIA;Cerrado;0;0;0;"-21,064";"-52,445";;26.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;BRASILANDIA;Cerrado;0;0;0;"-21,071";"-52,416";;38.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;BRASILANDIA;Cerrado;0;0;0;"-21,073";"-52,43";;24.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;BRASILANDIA;Cerrado;0;0;0;"-21,074";"-52,443";;35.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;URUACU;Cerrado;94;"0,12";1;"-14,074";"-48,802";;34
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;URUACU;Cerrado;94;"0,12";1;"-14,076";"-48,811";;292.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;URUACU;Cerrado;94;"0,12";1;"-14,077";"-48,821";;42.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;URUACU;Cerrado;94;"0,15";1;"-14,082";"-48,791";;182.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;URUACU;Cerrado;94;"0,12";1;"-14,084";"-48,8";;45.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;GOIAS;URUACU;Cerrado;94;"0,15";1;"-14,091";"-48,789";;15.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;LAGOA SANTA;Cerrado;7;0;"0,76";"-19,687";"-43,855";;47.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MINAS GERAIS;LAGOA SANTA;Cerrado;7;0;1;"-19,689";"-43,87";;67.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;DESCALVADO;Cerrado;5;0;"0,59";"-21,76";"-47,707";;9.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;DOIS CORREGOS;Cerrado;4;0;1;"-22,35";"-48,35";;9.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;MOGI GUACU;Cerrado;6;0;1;"-22,363";"-46,869";;25.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;ECHAPORA;Cerrado;0;0;0;"-22,475";"-50,154";;28.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;LENCOIS PAULISTA;Cerrado;0;0;0;"-22,593";"-48,778";;5.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;ARANDU;Cerrado;0;0;0;"-23,185";"-49,026";;16.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;SAO PAULO;ITAI;Cerrado;0;0;0;"-23,455";"-48,985";;6.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;PARANA;PIRAI DO SUL;Cerrado;0;0;0;"-24,5";"-50,081";;11.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;MARACAJU;Cerrado;0;0;0;"-21,431";"-55,606";;26.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;MARACAJU;Cerrado;0;0;0;"-21,445";"-55,604";;74.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Cerrado;0;0;0;"-21,516";"-56,967";;50.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Cerrado;0;0;0;"-21,518";"-56,972";;59.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,522";"-57,318";;189.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,523";"-57,325";;65.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,537";"-57,317";;227.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,546";"-57,257";;65.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-18,825";"-57,268";;60
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-21,892";"-57,926";;117.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-21,958";"-57,944";;61.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,063";"-57,652";;188.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,066";"-57,683";;114.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,272";"-58,087";;39.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,288";"-58,086";;357.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,313";"-58,076";;780.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,321";"-57,335";;71.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,321";"-57,36";;81.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,324";"-57,365";;71.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,334";"-57,328";;206.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,336";"-57,333";;147.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,336";"-57,359";;52.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,349";"-57,327";;70.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,355";"-58,004";;79.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,358";"-58,037";;123.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,366";"-58,032";;139.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,38";"-57,347";;43.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,414";"-57,222";;120.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,416";"-57,229";;90.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,429";"-57,221";;238
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,432";"-57,251";;57
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,434";"-57,433";;77
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,437";"-57,44";;90.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,437";"-57,464";;70.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,44";"-57,471";;53.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,449";"-57,431";;69.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,452";"-57,462";;146.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,546";"-57,51";;98.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,562";"-57,509";;50.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,616";"-57,623";;107.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,617";"-57,598";;73.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,62";"-57,63";;94.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,629";"-57,59";;58
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-20,632";"-57,621";;212.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,633";"-57,597";;102.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,813";"-57,761";;195.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,842";"-57,785";;174.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,855";"-57,75";;120.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,858";"-57,783";;369.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;PORTO MURTINHO;Pantanal;0;0;0;"-20,867";"-57,778";;64
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-18,73";"-57,056";;38.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-18,742";"-57,062";;83.7
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-18,78";"-55,98";;43.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-18,881";"-57,229";;69.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-18,881";"-57,234";;60.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-18,884";"-57,257";;53.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-18,946";"-57,138";;48.5
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-18,947";"-57,13";;39.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-18,95";"-57,158";;44.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,088";"-55,72";;23
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,088";"-57,055";;57.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,09";"-57,048";;32.6
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,091";"-57,082";;40.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,093";"-57,075";;57.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,101";"-55,718";;33.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;CORUMBA;Pantanal;0;0;0;"-19,171";"-56,118";;31.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;AQUIDAUANA;Pantanal;0;0;0;"-19,193";"-55,722";;23.4
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;RIO VERDE DE MATO GROSSO;Pantanal;0;0;0;"-19,327";"-55,169";;39.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;AQUIDAUANA;Pantanal;0;0;0;"-19,632";"-56,058";;97.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;AQUIDAUANA;Pantanal;0;0;0;"-19,634";"-56,082";;101.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;AQUIDAUANA;Pantanal;0;0;0;"-19,637";"-56,105";;37.8
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;AQUIDAUANA;Pantanal;0;0;0;"-19,638";"-56,052";;68.2
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;AQUIDAUANA;Pantanal;0;0;0;"-19,641";"-56,076";;128.1
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;AQUIDAUANA;Pantanal;0;0;0;"-19,643";"-56,099";;92.9
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;AQUIDAUANA;Pantanal;0;0;0;"-19,648";"-56,08";;96.3
2019/09/09 17:00:00;AQUA_M-T;Brasil;MATO GROSSO DO SUL;AQUIDAUANA;Pantanal;0;0;0;"-19,651";"-56,104";;31.9
2019/09/09 17:00:00;AQUA_M-T;Bolivia;Santa Cruz;Jose Miguel de Velasco;;0;0;0;"-16,345";"-59,28";;113.9
