date,areaMunKm,areaUcKm,uc,uf,municipio
29/05/2019,0.0866,0.0866,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
29/05/2019,0.0792,0.0792,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
29/05/2019,0.143,0.143,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
24/04/2019,0.1707,0,,RO,Rio Crespo
29/05/2019,0.0954,0.0954,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
26/05/2019,0.042,0.042,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0012,0.0012,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0798,0.0798,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
23/05/2019,0.0682,0.0682,FLORESTA NACIONAL DO AMANA,PA,Itaituba
23/05/2019,0.0784,0.0784,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0991,0.0991,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0744,0.0744,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.06,0.06,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba
23/05/2019,0.0338,0.0338,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.1211,0.1211,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0651,0.0651,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.1046,0.1046,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0411,0.0411,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba
23/05/2019,0.0392,0.0392,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
05/10/2018,0.1767,0,,PA,Ourilandia do Norte
05/10/2018,0.0656,0,,PA,Ourilandia do Norte
11/09/2018,0.0645,0,,PA,Ourilandia do Norte
23/05/2019,0.0981,0.0981,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba
23/05/2019,0.0062,0.0062,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0715,0.0715,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
15/03/2019,0.0891,0,,PA,Sao Felix do Xingu
30/10/2018,0.0644,0.0644,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
09/05/2019,0.0795,0,,MT,Apiacas
09/05/2019,0.0741,0,,MT,Paranaita
09/05/2019,0.0781,0,,MT,Matupa
19/01/2019,0.0792,0,,PA,Jacareacanga
23/05/2019,0.1863,0.1863,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0684,0.0684,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
18/03/2019,0.0691,0,,MT,Novo Mundo
23/05/2019,0.0771,0.0771,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
18/03/2019,0.0961,0,,MT,Matupa
23/05/2019,0.0981,0.0981,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
25/01/2019,0.0768,0,,PA,Ourilandia do Norte
12/05/2019,0.0672,0,,MT,Nova Guarita
23/05/2019,0.1071,0.1071,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
02/02/2019,0.1051,0,,PA,Jacareacanga
02/02/2019,0,0,,PA,Itaituba
02/02/2019,0,0,,PA,Itaituba
02/02/2019,0.1158,0,,PA,Jacareacanga
02/02/2019,0.1219,0,,PA,Jacareacanga
02/02/2019,0.0919,0,,PA,Jacareacanga
02/02/2019,0.0798,0,,PA,Jacareacanga
02/02/2019,0.0639,0,,PA,Jacareacanga
02/02/2019,0.1379,0,,PA,Jacareacanga
02/02/2019,0.0788,0,,PA,Jacareacanga
23/05/2019,0.0179,0.0179,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.2333,0.2333,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
19/10/2018,0.0736,0,,PA,Ourilandia do Norte
05/09/2018,0.0632,0,,MT,Matupa
05/02/2019,0.0913,0,,PA,Itaituba
05/02/2019,0.0728,0,,PA,Itaituba
05/02/2019,0.07,0,,PA,Jacareacanga
05/02/2019,0.0692,0.0692,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0458,0.0458,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba
05/02/2019,0.0765,0.0765,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
05/02/2019,0.0783,0,,PA,Jacareacanga
23/05/2019,0.063,0.063,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba
23/05/2019,0.1108,0.1108,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0675,0.0675,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.105,0.105,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
05/02/2019,0.2094,0,,MT,Nova Guarita
23/05/2019,0.0747,0.0747,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.1627,0.1627,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.097,0.097,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
23/05/2019,0.0763,0.0763,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba
23/05/2019,0.0001,0.0001,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
13/10/2018,0.0651,0,,PA,Cumaru do Norte
23/05/2019,0.0939,0.0939,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba
23/05/2019,0.0639,0.0639,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
25/09/2018,0.0693,0,,PA,Jacareacanga
25/09/2018,0.0755,0.0755,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
24/10/2018,0.1037,0,,MT,Terra Nova do Norte
24/10/2018,0.0723,0,,PA,Jacareacanga
24/10/2018,0.0959,0,,PA,Jacareacanga
24/10/2018,0.1357,0,,PA,Jacareacanga
24/10/2018,0.035,0,,MT,Terra Nova do Norte
24/10/2018,0.0332,0,,MT,Peixoto de Azevedo
16/09/2018,0.2981,0,,PA,Jacareacanga
16/09/2018,0.0682,0,,PA,Jacareacanga
23/05/2019,0.0458,0.0458,PARQUE NACIONAL DO RIO NOVO,PA,Itaituba
11/09/2018,0,0,,PA,Ourilandia do Norte
11/09/2018,0.1649,0,,PA,Tucuma
01/10/2018,0.072,0,,PA,Jacareacanga
01/10/2018,0.0935,0,,PA,Jacareacanga
25/10/2018,0.1042,0,,PA,Ourilandia do Norte
25/10/2018,0.0657,0,,PA,Ourilandia do Norte
25/10/2018,0.0714,0,,PA,Ourilandia do Norte
23/05/2019,0.1449,0.1449,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
25/10/2018,0.1039,0,,PA,Ourilandia do Norte
25/10/2018,0.0749,0,,PA,Ourilandia do Norte
11/09/2018,0.0867,0,,PA,Ourilandia do Norte
01/04/2019,0.165,0,,PA,Jacareacanga
01/04/2019,0.0653,0,,PA,Jacareacanga
23/05/2019,0.1177,0.1177,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
02/04/2019,0.066,0,,PA,Ourilandia do Norte
02/04/2019,0.063,0,,PA,Ourilandia do Norte
23/05/2019,0.0309,0.0309,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
20/09/2018,0.0758,0,,MT,Nova Guarita
13/12/2018,0.0993,0,,MT,Terra Nova do Norte
19/12/2018,0.0675,0,,PA,Ourilandia do Norte
19/12/2018,0.0548,0,,PA,Cumaru do Norte
19/12/2018,0.0233,0,,PA,Ourilandia do Norte
16/04/2019,0.1191,0,,PA,Ourilandia do Norte
16/04/2019,0.0732,0,,PA,Ourilandia do Norte
19/04/2019,0.0628,0,,PA,Ourilandia do Norte
19/04/2019,0.0637,0,,PA,Ourilandia do Norte
19/04/2019,0.0684,0,,PA,Ourilandia do Norte
02/02/2019,0.0825,0.0825,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
24/04/2019,0.0782,0,,PA,Itaituba
24/04/2019,0.163,0,,MT,Novo Mundo
06/05/2019,0.0705,0.0705,FLORESTA NACIONAL DO AMANA,PA,Itaituba
25/04/2019,0.1841,0,,MT,Peixoto de Azevedo
25/04/2019,0.0877,0,,MT,Terra Nova do Norte
25/04/2019,0.1268,0,,MT,Terra Nova do Norte
30/04/2019,0.1063,0,,PA,Jacareacanga
06/05/2019,0.3446,0.3446,FLORESTA NACIONAL DO AMANA,PA,Itaituba
30/04/2019,0.0859,0,,MT,Apiacas
06/05/2019,0.0659,0.0659,FLORESTA NACIONAL DO AMANA,PA,Itaituba
30/04/2019,0.084,0,,PA,Jacareacanga
30/04/2019,0.0715,0,,PA,Jacareacanga
06/05/2019,0.0889,0,,PA,Jacareacanga
06/05/2019,0.0734,0,,PA,Jacareacanga
06/05/2019,0.2042,0,,PA,Jacareacanga
06/05/2019,0.0645,0,,PA,Jacareacanga
06/05/2019,0.1934,0,,PA,Jacareacanga
06/05/2019,0.1074,0.1074,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
06/05/2019,0.0815,0,,PA,Ourilandia do Norte
06/05/2019,0.1307,0,,PA,Jacareacanga
06/05/2019,0.0947,0,,PA,Ourilandia do Norte
06/05/2019,0.0874,0,,PA,Ourilandia do Norte
06/05/2019,0.1396,0,,PA,Jacareacanga
06/05/2019,0.0759,0,,PA,Ourilandia do Norte
06/05/2019,0.1584,0,,PA,Ourilandia do Norte
01/10/2018,0.1367,0.1367,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0762,0,,PA,Jacareacanga
06/05/2019,0.0903,0,,PA,Ourilandia do Norte
06/05/2019,0.0661,0,,PA,Jacareacanga
06/05/2019,0.081,0,,PA,Jacareacanga
06/05/2019,0.0635,0,,PA,Jacareacanga
06/05/2019,0.1719,0,,PA,Jacareacanga
06/05/2019,0.0661,0,,PA,Jacareacanga
06/05/2019,0.08,0,,PA,Jacareacanga
06/05/2019,0.1022,0,,PA,Jacareacanga
06/05/2019,0.077,0,,PA,Jacareacanga
06/05/2019,0.1007,0,,PA,Jacareacanga
06/05/2019,0.4419,0,,PA,Jacareacanga
06/05/2019,0.0629,0,,PA,Jacareacanga
06/05/2019,0.1171,0,,PA,Jacareacanga
06/05/2019,0.065,0,,PA,Jacareacanga
06/05/2019,0.0716,0,,PA,Jacareacanga
06/05/2019,0.1366,0,,PA,Jacareacanga
01/10/2018,0.0903,0.0903,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.063,0,,PA,Jacareacanga
06/05/2019,0.0692,0,,PA,Jacareacanga
06/05/2019,0.1314,0,,PA,Jacareacanga
06/05/2019,0.0963,0,,PA,Jacareacanga
06/05/2019,0.1101,0,,PA,Jacareacanga
06/05/2019,0.1183,0,,PA,Jacareacanga
06/05/2019,0.1421,0,,PA,Jacareacanga
06/05/2019,0.0475,0,,PA,Itaituba
06/05/2019,0.1327,0,,PA,Jacareacanga
06/05/2019,0.1515,0.1515,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.1496,0,,PA,Itaituba
06/05/2019,0.1638,0,,PA,Itaituba
06/05/2019,0.0839,0,,PA,Ourilandia do Norte
06/05/2019,0.1672,0,,PA,Ourilandia do Norte
06/05/2019,0.0687,0,,PA,Cumaru do Norte
06/05/2019,0.046,0,,PA,Ourilandia do Norte
06/05/2019,0.0309,0,,PA,Cumaru do Norte
06/05/2019,0.0318,0,,PA,Ourilandia do Norte
06/05/2019,0.2336,0,,PA,Cumaru do Norte
06/05/2019,0.2483,0,,PA,Ourilandia do Norte
06/05/2019,0.2036,0,,PA,Ourilandia do Norte
06/05/2019,0.3471,0,,PA,Ourilandia do Norte
11/09/2018,0.0602,0,,PA,Ourilandia do Norte
11/09/2018,0.0038,0,,PA,Tucuma
30/10/2018,0.1319,0.1319,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
18/03/2019,0.0825,0,,PA,Cumaru do Norte
18/03/2019,0.0689,0,,PA,Cumaru do Norte
18/03/2019,0.1042,0,,PA,Cumaru do Norte
04/05/2019,0.1541,0.1541,FLORESTA NACIONAL DE CARAJÁS,PA,Parauapebas
31/01/2019,0.1543,0,,PA,Cumaru do Norte
31/01/2019,0.0854,0,,PA,Cumaru do Norte
02/04/2019,0.0679,0,,PA,Cumaru do Norte
25/10/2018,0.0908,0,,PA,Ourilandia do Norte
06/05/2019,0.0806,0,,PA,Ourilandia do Norte
06/05/2019,0.0758,0,,PA,Ourilandia do Norte
06/05/2019,0.0659,0,,PA,Ourilandia do Norte
06/05/2019,0.0645,0,,PA,Ourilandia do Norte
06/05/2019,0.0694,0,,PA,Ourilandia do Norte
06/05/2019,0.082,0,,PA,Ourilandia do Norte
06/05/2019,0.1241,0,,PA,Ourilandia do Norte
20/02/2019,0.1194,0.1194,FLORESTA NACIONAL DO TAPIRAPÉAQUIRI,PA,Maraba
21/09/2018,0.0982,0,,AM,Jutai
20/02/2019,0.4717,0.4717,FLORESTA NACIONAL DO TAPIRAPÉAQUIRI,PA,Maraba
20/02/2019,0.1343,0.1343,FLORESTA NACIONAL DO TAPIRAPÉAQUIRI,PA,Maraba
06/05/2019,0.0688,0.0688,FLORESTA NACIONAL DE ALTAMIRA,PA,Trairao
06/05/2019,0.0846,0.0846,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
06/05/2019,0.1552,0.1552,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
06/05/2019,0.1067,0.1067,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
06/05/2019,0.1113,0.1113,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
06/05/2019,0.1322,0.1322,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
06/05/2019,0.1246,0.1246,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
06/05/2019,0.1028,0.1028,FLORESTA NACIONAL DE ALTAMIRA,PA,Trairao
06/05/2019,0.1449,0.1449,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0652,0.0652,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.1032,0.1032,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba
06/05/2019,0.1325,0.1325,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0827,0.0827,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
06/05/2019,0.0815,0.0815,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0764,0.0764,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0923,0.0923,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.084,0.084,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0848,0.0848,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba
06/05/2019,0.0815,0.0815,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0874,0.0874,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0649,0.0649,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.175,0.175,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
07/02/2019,0.2392,0,,RR,Amajari
06/05/2019,0.1811,0.1811,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
07/02/2019,0.128,0,,RR,Alto Alegre
07/02/2019,0.107,0,,RR,Alto Alegre
06/05/2019,0.0395,0.0395,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0679,0.0679,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.1703,0.1703,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0921,0.0921,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.1791,0.1791,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.1905,0.1905,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.1285,0.1285,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.1004,0.1004,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
06/05/2019,0.0694,0.0694,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0239,0.0239,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.066,0.066,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0925,0.0925,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0687,0.0687,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0672,0.0672,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0675,0.0675,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0394,0.0394,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0638,0.0638,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
06/05/2019,0.0792,0.0792,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0797,0.0797,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
06/05/2019,0.0833,0.0833,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0702,0.0702,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0726,0.0726,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.2189,0.2189,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.1365,0.1365,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.125,0.125,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0813,0.0813,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.1203,0.1203,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0762,0.0762,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0847,0.0847,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.1091,0.1091,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0927,0.0927,FLORESTA NACIONAL DE URUPADI,AM,Maues
06/05/2019,0.1335,0.1335,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.1132,0.1132,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0775,0.0775,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.1344,0.1344,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
06/05/2019,0.0684,0.0684,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
06/05/2019,0.0636,0.0636,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
06/05/2019,0.0921,0.0921,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
06/05/2019,0.0758,0.0758,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.2281,0.2281,FLORESTA NACIONAL DE ALTAMIRA,PA,Altamira
06/05/2019,0.1359,0.1359,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
06/05/2019,0.1275,0.1275,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
06/05/2019,0.0876,0.0876,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
06/05/2019,0.0912,0.0912,FLORESTA NACIONAL DO AMANA,PA,Itaituba
06/05/2019,0.0439,0.0439,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
06/05/2019,0.0826,0.0826,FLORESTA NACIONAL DO AMANA,PA,Itaituba
18/09/2018,0.0729,0,,AM,Jutai
18/09/2018,0.333,0,,AM,Jutai
18/09/2018,0.0657,0,,AM,Jutai
18/09/2018,0.1027,0,,AM,Jutai
18/09/2018,0.0915,0,,AM,Jutai
18/09/2018,0.3178,0,,AM,Jutai
18/09/2018,0.0648,0,,AM,Jutai
18/09/2018,0.0836,0,,AM,Jutai
18/09/2018,0.0992,0,,AM,Jutai
18/09/2018,0.1013,0,,AM,Jutai
18/09/2018,0.1006,0,,AM,Jutai
06/05/2019,0.208,0.208,FLORESTA NACIONAL DE ALTAMIRA,PA,Itaituba
06/05/2019,0.0643,0.0643,PARQUE NACIONAL DO JAMANXIM,PA,Trairao
06/05/2019,0.0636,0.0636,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
18/09/2018,0.1071,0,,AM,Jutai
13/04/2019,0.0007,0.0007,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
13/04/2019,0.0755,0.0755,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
13/04/2019,0.1317,0.1317,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
13/04/2019,0.0994,0.0994,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
13/04/2019,0.0628,0.0628,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
01/10/2018,0.1791,0.1791,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
15/03/2019,0.0969,0.0969,FLORESTA NACIONAL DE ITAITUBA II,PA,Itaituba
09/03/2019,0.1873,0.1873,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
01/04/2019,0.0848,0.0848,FLORESTA NACIONAL DE URUPADI,AM,Maues
01/04/2019,0.0889,0.0889,FLORESTA NACIONAL DO AMANA,PA,Itaituba
01/04/2019,0.1455,0.1455,ESTAÇÃO ECOLÓGICA ALTO MAUÉS,AM,Maues
01/04/2019,0.0777,0.0777,ESTAÇÃO ECOLÓGICA ALTO MAUÉS,AM,Maues
01/04/2019,0.174,0.174,FLORESTA NACIONAL DO AMANA,PA,Itaituba
01/04/2019,0.1718,0.1718,FLORESTA NACIONAL DO AMANA,PA,Itaituba
01/04/2019,0.0955,0.0955,FLORESTA NACIONAL DO AMANA,PA,Itaituba
01/04/2019,0.0774,0.0774,ESTAÇÃO ECOLÓGICA ALTO MAUÉS,AM,Maues
01/04/2019,0.0288,0.0288,FLORESTA NACIONAL DE URUPADI,AM,Maues
01/04/2019,0.0877,0.0877,FLORESTA NACIONAL DO AMANA,PA,Itaituba
19/11/2018,0.1497,0.1497,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
18/09/2018,0.0725,0,,AM,Jutai
26/03/2019,0.0727,0.0727,FLORESTA NACIONAL DO AMANA,PA,Itaituba
26/03/2019,0.0901,0.0901,FLORESTA NACIONAL DO AMANA,PA,Itaituba
26/03/2019,0.0008,0.0008,FLORESTA NACIONAL DE ITAITUBA I,PA,Itaituba
24/10/2018,0.0591,0.0591,FLORESTA NACIONAL DE ITAITUBA I,PA,Itaituba
16/09/2018,0.1724,0.1724,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
30/09/2018,0.0947,0,,AM,Tonantins
24/10/2018,0.0796,0.0796,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
04/10/2018,0.0629,0.0629,FLORESTA NACIONAL DO AMANA,PA,Itaituba
05/02/2019,0.0646,0.0646,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
05/02/2019,0.0836,0.0836,FLORESTA NACIONAL DE URUPADI,AM,Maues
05/02/2019,0.0676,0.0676,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
09/06/2019,0.0918,0,,PA,Itaituba
05/02/2019,0.0747,0.0747,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
05/02/2019,0.0871,0.0871,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
19/09/2018,0.0687,0.0687,FLORESTA NACIONAL DO AMANA,PA,Itaituba
11/09/2018,0.1145,0.1145,FLORESTA NACIONAL DO AMANA,PA,Itaituba
02/02/2019,0.0866,0.0866,FLORESTA NACIONAL DO AMANA,PA,Itaituba
02/02/2019,0.0927,0.0927,FLORESTA NACIONAL DO AMANA,PA,Itaituba
02/02/2019,0.0919,0.0919,FLORESTA NACIONAL DO AMANA,PA,Itaituba
02/02/2019,0.1136,0.1136,FLORESTA NACIONAL DO CREPORI,PA,Jacareacanga
02/02/2019,0.1184,0.1184,FLORESTA NACIONAL DO AMANA,PA,Itaituba
30/01/2019,0.074,0.074,FLORESTA NACIONAL DO AMANA,PA,Itaituba
09/05/2019,0.0672,0.0672,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Jacareacanga
30/10/2018,0.0472,0.0472,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
30/10/2018,0.0056,0.0056,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
15/03/2019,0.0501,0.0501,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
15/03/2019,0.0212,0.0212,FLORESTA NACIONAL DE ITAITUBA I,PA,Itaituba
06/05/2019,0.0906,0.0906,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
06/05/2019,0.078,0.078,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
06/05/2019,0.1696,0.1696,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
06/05/2019,0.0776,0.0776,FLORESTA NACIONAL DO JAMANXIM,PA,Novo Progresso
