time,area,mun
2017,16.044377724952692,BOM JESUS DAS SELVAS
2017,0.19022642286763886,PAULO RAMOS
2017,9.415700440599634,JUTAÍ
2017,47.71714814404908,MARCELÂNDIA
2017,0.16924996674455478,COLARES
2017,4.183937836802927,GUAJARÁ-MIRIM
2017,0.2618778142553343,CONQUISTA D'OESTE
2017,174.4601387539185,COLNIZA
2017,0.21978021962226618,SANTANA
2017,0.08454162775203954,IMPERATRIZ
2017,5.811354162385963,BOM JESUS DO TOCANTINS
2017,0.2523316764965365,ANORI
2017,0.9905800268166612,MARAÃ
2017,1.0209880947914471,BREVES
2017,0.6370128562092462,VITÓRIA DO MEARIM
2017,0.593913457571101,OURÉM
2017,0.2793546831633826,SANTARÉM NOVO
2017,6.225598189724132,CENTRO NOVO DO MARANHÃO
2017,0.43109367617723393,BENJAMIN CONSTANT
2017,0.1757120831705213,GOIANORTE
2017,0.09051367390543222,WANDERLÂNDIA
2017,0.2637118707365968,PALMEIRÂNDIA
